TransactionID,AccountID,DateTime,Amount,Currency,Country,MerchantCategory,Channel,FraudPattern,Date,Hour,Weekday
TXN501440,ACC1052,2026-01-29 14:10:00,165.8,USD,Singapore,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501412,ACC1023,2026-01-29 14:10:00,557.37,USD,UAE,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501441,ACC1052,2026-01-29 14:15:00,206.7,USD,Singapore,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501413,ACC1023,2026-01-29 14:15:00,103.82,USD,UAE,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501442,ACC1052,2026-01-29 14:20:00,382.63,USD,Singapore,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501414,ACC1023,2026-01-29 14:20:00,444.67,USD,UAE,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501415,ACC1023,2026-01-29 14:25:00,147.88,USD,UAE,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501443,ACC1052,2026-01-29 14:25:00,149.35,USD,Singapore,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501416,ACC1023,2026-01-29 14:30:00,169.57,USD,UAE,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501444,ACC1052,2026-01-29 14:30:00,491.35,USD,Singapore,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501445,ACC1052,2026-01-29 14:35:00,408.74,USD,Singapore,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501417,ACC1023,2026-01-29 14:35:00,105.98,USD,UAE,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501418,ACC1023,2026-01-29 14:40:00,239.82,USD,UAE,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN500813,ACC1034,2026-01-29 14:40:00,245.25,USD,Singapore,Online Marketplace,ATM,,2026-01-29,14,Thursday
TXN501446,ACC1052,2026-01-29 14:40:00,275.59,USD,Singapore,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN500233,ACC1010,2026-01-29 14:40:00,69.48,USD,UK,Online Marketplace,ATM,,2026-01-29,14,Thursday
TXN501419,ACC1023,2026-01-29 14:45:00,492.72,USD,UAE,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501447,ACC1052,2026-01-29 14:45:00,162.03,USD,Singapore,Online Marketplace,Online,VELOCITY,2026-01-29,14,Thursday
TXN501363,ACC1059,2026-01-29 15:16:00,74.26,USD,India,Dining,POS,,2026-01-29,15,Thursday
TXN501458,ACC1006,2026-01-29 16:00:00,9000.0,USD,India,Wire Transfer,Wire,ROUND_AMOUNT,2026-01-29,16,Thursday
TXN501050,ACC1045,2026-01-29 16:08:00,230.92,USD,USA,Retail,ATM,,2026-01-29,16,Thursday
TXN500994,ACC1043,2026-01-29 17:38:00,36.1,USD,India,Travel,ATM,,2026-01-29,17,Thursday
TXN500923,ACC1039,2026-01-29 21:33:00,75.16,USD,Singapore,Electronics,ATM,,2026-01-29,21,Thursday
TXN500011,ACC1000,2026-01-29 23:08:00,43.94,USD,India,Online Marketplace,POS,,2026-01-29,23,Thursday
TXN500184,ACC1007,2026-01-29 23:58:00,102.95,USD,USA,Electronics,Online,,2026-01-29,23,Thursday
TXN500446,ACC1020,2026-01-30 02:26:00,121.84,USD,UAE,Cash Withdrawal,ATM,,2026-01-30,2,Friday
TXN500975,ACC1042,2026-01-30 03:23:00,44.63,USD,Singapore,Dining,POS,,2026-01-30,3,Friday
TXN500838,ACC1035,2026-01-30 07:08:00,27.15,USD,India,Dining,ATM,,2026-01-30,7,Friday
TXN501045,ACC1045,2026-01-30 07:15:00,57.09,USD,USA,Cash Withdrawal,POS,,2026-01-30,7,Friday
TXN500986,ACC1043,2026-01-30 10:21:00,23.51,USD,India,Electronics,Online,,2026-01-30,10,Friday
TXN500210,ACC1009,2026-01-30 11:16:00,2137.64,USD,USA,Online Marketplace,Online,,2026-01-30,11,Friday
TXN501016,ACC1044,2026-01-30 11:44:00,79.69,USD,UK,Travel,POS,,2026-01-30,11,Friday
TXN500766,ACC1033,2026-01-30 12:53:00,35.42,USD,UAE,Wire Transfer,ATM,,2026-01-30,12,Friday
TXN500728,ACC1031,2026-01-30 13:01:00,91.18,USD,Singapore,Online Marketplace,POS,,2026-01-30,13,Friday
TXN501093,ACC1048,2026-01-30 16:35:00,128.36,USD,India,Cash Withdrawal,POS,,2026-01-30,16,Friday
TXN500006,ACC1000,2026-01-30 17:51:00,54.02,USD,India,Cash Withdrawal,Online,,2026-01-30,17,Friday
TXN501295,ACC1056,2026-01-30 21:09:00,71.78,USD,India,Utilities,Online,,2026-01-30,21,Friday
TXN500022,ACC1000,2026-01-31 02:56:00,54.42,USD,India,Electronics,POS,,2026-01-31,2,Saturday
TXN500040,ACC1001,2026-01-31 06:31:00,79.61,USD,India,Online Marketplace,POS,,2026-01-31,6,Saturday
TXN501131,ACC1050,2026-01-31 09:04:00,89.05,USD,Singapore,Wire Transfer,POS,,2026-01-31,9,Saturday
TXN501272,ACC1056,2026-01-31 09:53:00,115.38,USD,India,Utilities,POS,,2026-01-31,9,Saturday
TXN500215,ACC1009,2026-01-31 10:22:00,50.21,USD,USA,Utilities,ATM,,2026-01-31,10,Saturday
TXN500768,ACC1033,2026-01-31 11:05:00,328.23,USD,UAE,Wire Transfer,ATM,,2026-01-31,11,Saturday
TXN500404,ACC1017,2026-01-31 11:17:00,69.57,USD,USA,Online Marketplace,POS,,2026-01-31,11,Saturday
TXN501347,ACC1058,2026-01-31 11:51:00,6.7,USD,Singapore,Retail,Online,,2026-01-31,11,Saturday
TXN500510,ACC1022,2026-01-31 12:49:00,31.57,USD,UK,Utilities,Online,,2026-01-31,12,Saturday
TXN501151,ACC1050,2026-01-31 13:13:00,27.32,USD,Singapore,Wire Transfer,ATM,,2026-01-31,13,Saturday
TXN501201,ACC1052,2026-01-31 13:27:00,74.64,USD,Singapore,Utilities,ATM,,2026-01-31,13,Saturday
TXN500092,ACC1004,2026-01-31 14:14:00,159.46,USD,UAE,Dining,POS,,2026-01-31,14,Saturday
TXN501077,ACC1047,2026-01-31 14:47:00,16.43,USD,UK,Electronics,POS,,2026-01-31,14,Saturday
TXN501473,ACC1034,2026-01-31 15:00:00,2000.0,USD,Singapore,Wire Transfer,Wire,ROUND_AMOUNT,2026-01-31,15,Saturday
TXN500236,ACC1010,2026-01-31 18:08:00,117.98,USD,UK,Wire Transfer,Online,,2026-01-31,18,Saturday
TXN501117,ACC1049,2026-02-01 00:02:00,580.03,USD,USA,Online Marketplace,ATM,,2026-02-01,0,Sunday
TXN500663,ACC1028,2026-02-01 04:27:00,64.75,USD,UAE,Electronics,Online,,2026-02-01,4,Sunday
TXN500004,ACC1000,2026-02-01 06:24:00,262.62,USD,India,Utilities,ATM,,2026-02-01,6,Sunday
TXN500120,ACC1005,2026-02-01 07:01:00,131.2,USD,UAE,Travel,POS,,2026-02-01,7,Sunday
TXN500028,ACC1001,2026-02-01 07:21:00,93.52,USD,India,Retail,ATM,,2026-02-01,7,Sunday
TXN500503,ACC1022,2026-02-01 08:21:00,18.94,USD,UK,Electronics,Online,,2026-02-01,8,Sunday
TXN500187,ACC1008,2026-02-01 11:09:00,102.1,USD,India,Wire Transfer,POS,,2026-02-01,11,Sunday
TXN500517,ACC1023,2026-02-01 11:41:00,104.67,USD,UAE,Cash Withdrawal,Online,,2026-02-01,11,Sunday
TXN500576,ACC1025,2026-02-01 14:22:00,9.12,USD,USA,Travel,ATM,,2026-02-01,14,Sunday
TXN501082,ACC1047,2026-02-01 15:28:00,48.7,USD,UK,Travel,POS,,2026-02-01,15,Sunday
TXN501194,ACC1052,2026-02-01 20:19:00,88.93,USD,Singapore,Cash Withdrawal,Online,,2026-02-01,20,Sunday
TXN500531,ACC1023,2026-02-01 23:14:00,118.48,USD,UAE,Utilities,ATM,,2026-02-01,23,Sunday
TXN500391,ACC1017,2026-02-02 07:35:00,29.71,USD,USA,Utilities,POS,,2026-02-02,7,Monday
TXN500298,ACC1013,2026-02-02 07:38:00,87.93,USD,India,Travel,ATM,,2026-02-02,7,Monday
TXN500913,ACC1039,2026-02-02 07:55:00,83.47,USD,Singapore,Online Marketplace,POS,,2026-02-02,7,Monday
TXN500285,ACC1012,2026-02-02 08:07:00,454.74,USD,India,Retail,Online,,2026-02-02,8,Monday
TXN501152,ACC1050,2026-02-02 09:28:00,9.6,USD,Singapore,Online Marketplace,Online,,2026-02-02,9,Monday
TXN500930,ACC1040,2026-02-02 12:18:00,62.85,USD,Singapore,Retail,ATM,,2026-02-02,12,Monday
TXN500939,ACC1040,2026-02-02 12:36:00,83.05,USD,Singapore,Dining,Online,,2026-02-02,12,Monday
TXN501064,ACC1046,2026-02-02 12:36:00,13.93,USD,India,Retail,Online,,2026-02-02,12,Monday
TXN500887,ACC1038,2026-02-02 13:12:00,112.79,USD,India,Electronics,Online,,2026-02-02,13,Monday
TXN500802,ACC1034,2026-02-02 13:19:00,41.91,USD,Singapore,Utilities,Online,,2026-02-02,13,Monday
TXN500572,ACC1025,2026-02-02 14:45:00,301.51,USD,USA,Wire Transfer,Online,,2026-02-02,14,Monday
TXN500220,ACC1009,2026-02-02 14:46:00,71.79,USD,USA,Travel,ATM,,2026-02-02,14,Monday
TXN501376,ACC1059,2026-02-02 16:01:00,55.24,USD,India,Online Marketplace,POS,,2026-02-02,16,Monday
TXN500744,ACC1032,2026-02-02 16:46:00,68.27,USD,UAE,Retail,POS,,2026-02-02,16,Monday
TXN500478,ACC1021,2026-02-02 17:47:00,88.25,USD,USA,Dining,ATM,,2026-02-02,17,Monday
TXN500560,ACC1024,2026-02-02 21:46:00,45.66,USD,UK,Online Marketplace,ATM,,2026-02-02,21,Monday
TXN500079,ACC1003,2026-02-03 01:38:00,72.43,USD,UAE,Wire Transfer,Online,,2026-02-03,1,Tuesday
TXN501375,ACC1059,2026-02-03 04:04:00,250.65,USD,India,Electronics,ATM,,2026-02-03,4,Tuesday
TXN500009,ACC1000,2026-02-03 06:47:00,43.71,USD,India,Utilities,ATM,,2026-02-03,6,Tuesday
TXN501040,ACC1045,2026-02-03 07:05:00,171.12,USD,USA,Wire Transfer,ATM,,2026-02-03,7,Tuesday
TXN501021,ACC1044,2026-02-03 07:05:00,106.76,USD,UK,Retail,ATM,,2026-02-03,7,Tuesday
TXN501056,ACC1046,2026-02-03 07:30:00,36.44,USD,India,Cash Withdrawal,Online,,2026-02-03,7,Tuesday
TXN500743,ACC1032,2026-02-03 07:44:00,38.0,USD,UAE,Electronics,Online,,2026-02-03,7,Tuesday
TXN500462,ACC1020,2026-02-03 10:28:00,68.84,USD,UAE,Utilities,Online,,2026-02-03,10,Tuesday
TXN500979,ACC1042,2026-02-03 13:36:00,16.03,USD,Singapore,Travel,Online,,2026-02-03,13,Tuesday
TXN500375,ACC1016,2026-02-03 15:13:00,463.06,USD,USA,Utilities,ATM,,2026-02-03,15,Tuesday
TXN500816,ACC1034,2026-02-03 15:35:00,17.51,USD,Singapore,Travel,ATM,,2026-02-03,15,Tuesday
TXN500102,ACC1004,2026-02-03 16:53:00,45.67,USD,UAE,Utilities,ATM,,2026-02-03,16,Tuesday
TXN500693,ACC1030,2026-02-03 17:59:00,25.21,USD,Singapore,Wire Transfer,ATM,,2026-02-03,17,Tuesday
TXN500007,ACC1000,2026-02-04 03:58:00,276.25,USD,India,Cash Withdrawal,POS,,2026-02-04,3,Wednesday
TXN500549,ACC1024,2026-02-04 06:45:00,93.13,USD,UK,Travel,ATM,,2026-02-04,6,Wednesday
TXN500281,ACC1012,2026-02-04 07:32:00,73.86,USD,India,Electronics,Online,,2026-02-04,7,Wednesday
TXN500627,ACC1027,2026-02-04 09:18:00,27.37,USD,India,Cash Withdrawal,ATM,,2026-02-04,9,Wednesday
TXN500505,ACC1022,2026-02-04 10:38:00,37.13,USD,UK,Retail,POS,,2026-02-04,10,Wednesday
TXN500333,ACC1014,2026-02-04 11:32:00,71.39,USD,UAE,Travel,Online,,2026-02-04,11,Wednesday
TXN500669,ACC1029,2026-02-04 12:16:00,6.14,USD,UK,Electronics,Online,,2026-02-04,12,Wednesday
TXN500171,ACC1007,2026-02-04 13:48:00,29.95,USD,USA,Travel,Online,,2026-02-04,13,Wednesday
TXN500786,ACC1033,2026-02-04 15:38:00,176.39,USD,UAE,Electronics,POS,,2026-02-04,15,Wednesday
TXN501060,ACC1046,2026-02-04 16:35:00,47.77,USD,India,Wire Transfer,Online,,2026-02-04,16,Wednesday
TXN500861,ACC1037,2026-02-04 17:44:00,80.05,USD,UK,Online Marketplace,Online,,2026-02-04,17,Wednesday
TXN500715,ACC1030,2026-02-05 10:26:00,64.47,USD,Singapore,Dining,ATM,,2026-02-05,10,Thursday
TXN500780,ACC1033,2026-02-05 10:39:00,116.58,USD,UAE,Wire Transfer,POS,,2026-02-05,10,Thursday
TXN501482,ACC1030,2026-02-05 11:00:00,144.44,USD,Singapore,Dining,POS,DUPLICATE,2026-02-05,11,Thursday
TXN501483,ACC1030,2026-02-05 11:08:00,144.44,USD,Singapore,Dining,POS,DUPLICATE,2026-02-05,11,Thursday
TXN501197,ACC1052,2026-02-05 16:40:00,65.52,USD,Singapore,Utilities,Online,,2026-02-05,16,Thursday
TXN500592,ACC1026,2026-02-05 16:51:00,43.38,USD,Singapore,Electronics,ATM,,2026-02-05,16,Thursday
TXN500189,ACC1008,2026-02-05 16:54:00,31.12,USD,India,Wire Transfer,Online,,2026-02-05,16,Thursday
TXN500416,ACC1018,2026-02-05 17:39:00,34.0,USD,India,Electronics,POS,,2026-02-05,17,Thursday
TXN500134,ACC1005,2026-02-05 18:15:00,102.13,USD,UAE,Online Marketplace,ATM,,2026-02-05,18,Thursday
TXN500137,ACC1006,2026-02-05 18:44:00,32.95,USD,India,Utilities,ATM,,2026-02-05,18,Thursday
TXN500415,ACC1018,2026-02-06 03:32:00,89.93,USD,India,Online Marketplace,ATM,,2026-02-06,3,Friday
TXN500342,ACC1015,2026-02-06 07:07:00,83.04,USD,UAE,Retail,POS,,2026-02-06,7,Friday
TXN500104,ACC1004,2026-02-06 07:21:00,32.39,USD,UAE,Cash Withdrawal,ATM,,2026-02-06,7,Friday
TXN500089,ACC1003,2026-02-06 07:50:00,41.4,USD,UAE,Cash Withdrawal,Online,,2026-02-06,7,Friday
TXN501450,ACC1009,2026-02-06 08:00:00,1223.72,USD,USA,Retail,POS,GEO_ANOMALY,2026-02-06,8,Friday
TXN500755,ACC1032,2026-02-06 08:06:00,28.38,USD,UAE,Retail,Online,,2026-02-06,8,Friday
TXN501133,ACC1050,2026-02-06 09:41:00,284.96,USD,Singapore,Cash Withdrawal,POS,,2026-02-06,9,Friday
TXN501069,ACC1047,2026-02-06 09:43:00,43.78,USD,UK,Online Marketplace,ATM,,2026-02-06,9,Friday
TXN500481,ACC1021,2026-02-06 10:49:00,59.43,USD,USA,Travel,ATM,,2026-02-06,10,Friday
TXN501091,ACC1048,2026-02-06 11:00:00,62.52,USD,India,Online Marketplace,Online,,2026-02-06,11,Friday
TXN500455,ACC1020,2026-02-06 11:41:00,41.38,USD,UAE,Online Marketplace,POS,,2026-02-06,11,Friday
TXN501286,ACC1056,2026-02-06 13:10:00,20.12,USD,India,Electronics,Online,,2026-02-06,13,Friday
TXN501006,ACC1044,2026-02-06 13:34:00,95.02,USD,UK,Wire Transfer,Online,,2026-02-06,13,Friday
TXN501451,ACC1009,2026-02-06 14:00:00,920.67,USD,UAE,Cash Withdrawal,ATM,GEO_ANOMALY,2026-02-06,14,Friday
TXN500658,ACC1028,2026-02-06 14:32:00,65.25,USD,UAE,Wire Transfer,Online,,2026-02-06,14,Friday
TXN500450,ACC1020,2026-02-06 14:58:00,25.71,USD,UAE,Electronics,ATM,,2026-02-06,14,Friday
TXN500679,ACC1029,2026-02-06 16:19:00,154.8,USD,UK,Cash Withdrawal,POS,,2026-02-06,16,Friday
TXN500329,ACC1014,2026-02-06 16:32:00,116.95,USD,UAE,Wire Transfer,POS,,2026-02-06,16,Friday
TXN500608,ACC1026,2026-02-07 01:14:00,21.75,USD,Singapore,Utilities,POS,,2026-02-07,1,Saturday
TXN500216,ACC1009,2026-02-07 01:53:00,132.04,USD,USA,Wire Transfer,Online,,2026-02-07,1,Saturday
TXN501484,ACC1026,2026-02-07 02:00:00,4210.73,USD,Singapore,Cash Withdrawal,ATM,OFF_HOURS,2026-02-07,2,Saturday
TXN500908,ACC1039,2026-02-07 07:34:00,130.53,USD,Singapore,Retail,Online,,2026-02-07,7,Saturday
TXN500618,ACC1027,2026-02-07 08:17:00,128.15,USD,India,Electronics,POS,,2026-02-07,8,Saturday
TXN500223,ACC1009,2026-02-07 09:26:00,123.67,USD,USA,Travel,POS,,2026-02-07,9,Saturday
TXN501223,ACC1054,2026-02-07 11:56:00,117.97,USD,UAE,Utilities,Online,,2026-02-07,11,Saturday
TXN500086,ACC1003,2026-02-07 12:12:00,42.45,USD,UAE,Wire Transfer,ATM,,2026-02-07,12,Saturday
TXN500885,ACC1038,2026-02-07 12:23:00,123.19,USD,India,Electronics,POS,,2026-02-07,12,Saturday
TXN500548,ACC1024,2026-02-07 16:45:00,55.55,USD,UK,Electronics,POS,,2026-02-07,16,Saturday
TXN500322,ACC1014,2026-02-07 17:06:00,113.94,USD,UAE,Retail,ATM,,2026-02-07,17,Saturday
TXN500947,ACC1041,2026-02-07 22:09:00,16.9,USD,USA,Utilities,ATM,,2026-02-07,22,Saturday
TXN500759,ACC1033,2026-02-07 22:30:00,30.8,USD,UAE,Electronics,Online,,2026-02-07,22,Saturday
TXN501092,ACC1048,2026-02-08 00:27:00,64.49,USD,India,Utilities,ATM,,2026-02-08,0,Sunday
TXN501159,ACC1051,2026-02-08 04:25:00,161.35,USD,USA,Dining,ATM,,2026-02-08,4,Sunday
TXN500436,ACC1019,2026-02-08 07:19:00,71.28,USD,USA,Utilities,ATM,,2026-02-08,7,Sunday
TXN500214,ACC1009,2026-02-08 07:24:00,119.85,USD,USA,Online Marketplace,POS,,2026-02-08,7,Sunday
TXN501114,ACC1049,2026-02-08 07:56:00,104.18,USD,USA,Retail,ATM,,2026-02-08,7,Sunday
TXN500496,ACC1022,2026-02-08 08:35:00,108.31,USD,UK,Travel,ATM,,2026-02-08,8,Sunday
TXN500822,ACC1035,2026-02-08 10:55:00,237.08,USD,India,Travel,POS,,2026-02-08,10,Sunday
TXN500486,ACC1021,2026-02-08 11:46:00,18.54,USD,USA,Wire Transfer,ATM,,2026-02-08,11,Sunday
TXN500463,ACC1020,2026-02-08 13:36:00,35.53,USD,UAE,Retail,Online,,2026-02-08,13,Sunday
TXN500234,ACC1010,2026-02-08 14:07:00,37.1,USD,UK,Travel,POS,,2026-02-08,14,Sunday
TXN500191,ACC1008,2026-02-08 17:37:00,44.62,USD,India,Online Marketplace,POS,,2026-02-08,17,Sunday
TXN500495,ACC1022,2026-02-08 18:42:00,262.65,USD,UK,Dining,Online,,2026-02-08,18,Sunday
TXN500598,ACC1026,2026-02-08 20:37:00,27.64,USD,Singapore,Electronics,ATM,,2026-02-08,20,Sunday
TXN500124,ACC1005,2026-02-09 05:01:00,18.88,USD,UAE,Utilities,ATM,,2026-02-09,5,Monday
TXN500727,ACC1031,2026-02-09 06:02:00,67.8,USD,Singapore,Electronics,POS,,2026-02-09,6,Monday
TXN500320,ACC1014,2026-02-09 06:13:00,59.32,USD,UAE,Cash Withdrawal,Online,,2026-02-09,6,Monday
TXN500465,ACC1021,2026-02-09 06:43:00,60.27,USD,USA,Utilities,ATM,,2026-02-09,6,Monday
TXN500144,ACC1006,2026-02-09 08:07:00,78.74,USD,India,Dining,Online,,2026-02-09,8,Monday
TXN501259,ACC1055,2026-02-09 08:35:00,35.36,USD,India,Cash Withdrawal,POS,,2026-02-09,8,Monday
TXN500583,ACC1025,2026-02-09 09:50:00,117.86,USD,USA,Dining,ATM,,2026-02-09,9,Monday
TXN500384,ACC1016,2026-02-09 10:45:00,41.55,USD,USA,Online Marketplace,ATM,,2026-02-09,10,Monday
TXN500551,ACC1024,2026-02-09 11:48:00,72.09,USD,UK,Utilities,POS,,2026-02-09,11,Monday
TXN500698,ACC1030,2026-02-09 11:54:00,21.63,USD,Singapore,Electronics,POS,,2026-02-09,11,Monday
TXN500356,ACC1015,2026-02-09 12:52:00,27.05,USD,UAE,Online Marketplace,Online,,2026-02-09,12,Monday
TXN500085,ACC1003,2026-02-09 14:20:00,32.21,USD,UAE,Wire Transfer,ATM,,2026-02-09,14,Monday
TXN501204,ACC1053,2026-02-09 15:57:00,108.74,USD,USA,Travel,Online,,2026-02-09,15,Monday
TXN500074,ACC1003,2026-02-09 17:55:00,272.65,USD,UAE,Dining,POS,,2026-02-09,17,Monday
TXN501279,ACC1056,2026-02-09 20:43:00,79.27,USD,India,Electronics,Online,,2026-02-09,20,Monday
TXN500941,ACC1040,2026-02-10 00:43:00,21.07,USD,Singapore,Electronics,ATM,,2026-02-10,0,Tuesday
TXN500045,ACC1001,2026-02-10 02:37:00,17.63,USD,India,Online Marketplace,ATM,,2026-02-10,2,Tuesday
TXN500877,ACC1038,2026-02-10 05:31:00,41.85,USD,India,Retail,POS,,2026-02-10,5,Tuesday
TXN500301,ACC1013,2026-02-10 06:04:00,31.62,USD,India,Online Marketplace,Online,,2026-02-10,6,Tuesday
TXN501452,ACC1001,2026-02-10 08:00:00,1176.86,USD,India,Retail,POS,GEO_ANOMALY,2026-02-10,8,Tuesday
TXN500676,ACC1029,2026-02-10 08:04:00,33.11,USD,UK,Cash Withdrawal,POS,,2026-02-10,8,Tuesday
TXN501313,ACC1057,2026-02-10 08:50:00,233.03,USD,UAE,Utilities,Online,,2026-02-10,8,Tuesday
TXN501396,ACC1024,2026-02-10 09:34:00,2613.82,USD,UK,Wire Transfer,Wire,STRUCTURING,2026-02-10,9,Tuesday
TXN501042,ACC1045,2026-02-10 09:57:00,44.12,USD,USA,Utilities,POS,,2026-02-10,9,Tuesday
TXN501453,ACC1001,2026-02-10 10:00:00,1154.04,USD,Singapore,Cash Withdrawal,ATM,GEO_ANOMALY,2026-02-10,10,Tuesday
TXN500080,ACC1003,2026-02-10 10:32:00,11.15,USD,UAE,Electronics,Online,,2026-02-10,10,Tuesday
TXN500514,ACC1023,2026-02-10 10:36:00,29.46,USD,UAE,Dining,ATM,,2026-02-10,10,Tuesday
TXN501220,ACC1053,2026-02-10 10:47:00,459.73,USD,USA,Retail,ATM,,2026-02-10,10,Tuesday
TXN501397,ACC1024,2026-02-10 11:01:00,2753.87,USD,UK,Wire Transfer,Wire,STRUCTURING,2026-02-10,11,Tuesday
TXN501149,ACC1050,2026-02-10 12:20:00,280.07,USD,Singapore,Cash Withdrawal,Online,,2026-02-10,12,Tuesday
TXN501398,ACC1024,2026-02-10 12:28:00,2693.67,USD,UK,Wire Transfer,Wire,STRUCTURING,2026-02-10,12,Tuesday
TXN500719,ACC1031,2026-02-10 13:01:00,48.07,USD,Singapore,Utilities,POS,,2026-02-10,13,Tuesday
TXN501399,ACC1024,2026-02-10 13:31:00,2931.62,USD,UK,Wire Transfer,Wire,STRUCTURING,2026-02-10,13,Tuesday
TXN500084,ACC1003,2026-02-10 14:07:00,41.83,USD,UAE,Utilities,ATM,,2026-02-10,14,Tuesday
TXN500262,ACC1011,2026-02-10 14:23:00,63.21,USD,India,Travel,ATM,,2026-02-10,14,Tuesday
TXN500386,ACC1016,2026-02-10 14:28:00,76.35,USD,USA,Online Marketplace,ATM,,2026-02-10,14,Tuesday
TXN500378,ACC1016,2026-02-10 14:45:00,78.65,USD,USA,Electronics,ATM,,2026-02-10,14,Tuesday
TXN501271,ACC1055,2026-02-10 15:17:00,178.07,USD,India,Wire Transfer,POS,,2026-02-10,15,Tuesday
TXN501319,ACC1057,2026-02-10 15:25:00,38.53,USD,UAE,Wire Transfer,Online,,2026-02-10,15,Tuesday
TXN500402,ACC1017,2026-02-10 15:55:00,38.88,USD,USA,Cash Withdrawal,Online,,2026-02-10,15,Tuesday
TXN501207,ACC1053,2026-02-10 17:09:00,35.45,USD,USA,Retail,Online,,2026-02-10,17,Tuesday
TXN500824,ACC1035,2026-02-10 17:11:00,48.11,USD,India,Electronics,Online,,2026-02-10,17,Tuesday
TXN501122,ACC1049,2026-02-10 23:50:00,194.09,USD,USA,Cash Withdrawal,Online,,2026-02-10,23,Tuesday
TXN500734,ACC1031,2026-02-11 06:10:00,14.41,USD,Singapore,Wire Transfer,ATM,,2026-02-11,6,Wednesday
TXN500700,ACC1030,2026-02-11 06:45:00,56.46,USD,Singapore,Dining,Online,,2026-02-11,6,Wednesday
TXN500594,ACC1026,2026-02-11 07:07:00,90.04,USD,Singapore,Utilities,ATM,,2026-02-11,7,Wednesday
TXN500694,ACC1030,2026-02-11 09:17:00,116.09,USD,Singapore,Dining,POS,,2026-02-11,9,Wednesday
TXN501247,ACC1054,2026-02-11 09:24:00,68.76,USD,UAE,Electronics,Online,,2026-02-11,9,Wednesday
TXN500117,ACC1004,2026-02-11 09:56:00,64.64,USD,UAE,Wire Transfer,Online,,2026-02-11,9,Wednesday
TXN500929,ACC1040,2026-02-11 10:50:00,272.86,USD,Singapore,Electronics,Online,,2026-02-11,10,Wednesday
TXN500021,ACC1000,2026-02-11 11:07:00,249.41,USD,India,Cash Withdrawal,Online,,2026-02-11,11,Wednesday
TXN501472,ACC1034,2026-02-11 12:00:00,1000.0,USD,Singapore,Wire Transfer,Wire,ROUND_AMOUNT,2026-02-11,12,Wednesday
TXN500169,ACC1007,2026-02-11 13:01:00,53.47,USD,USA,Electronics,POS,,2026-02-11,13,Wednesday
TXN500256,ACC1011,2026-02-11 13:04:00,43.13,USD,India,Travel,Online,,2026-02-11,13,Wednesday
TXN501470,ACC1048,2026-02-11 15:00:00,2000.0,USD,India,Wire Transfer,Wire,ROUND_AMOUNT,2026-02-11,15,Wednesday
TXN500206,ACC1008,2026-02-11 16:18:00,28.67,USD,India,Cash Withdrawal,Online,,2026-02-11,16,Wednesday
TXN500808,ACC1034,2026-02-11 17:16:00,43.34,USD,Singapore,Utilities,POS,,2026-02-11,17,Wednesday
TXN500774,ACC1033,2026-02-11 17:33:00,160.02,USD,UAE,Online Marketplace,POS,,2026-02-11,17,Wednesday
TXN501218,ACC1053,2026-02-11 17:56:00,85.72,USD,USA,Dining,Online,,2026-02-11,17,Wednesday
TXN500432,ACC1019,2026-02-11 23:30:00,10.64,USD,USA,Wire Transfer,Online,,2026-02-11,23,Wednesday
TXN500938,ACC1040,2026-02-12 01:04:00,126.16,USD,Singapore,Retail,POS,,2026-02-12,1,Thursday
TXN500313,ACC1013,2026-02-12 04:43:00,140.17,USD,India,Wire Transfer,Online,,2026-02-12,4,Thursday
TXN500244,ACC1010,2026-02-12 07:08:00,145.36,USD,UK,Dining,POS,,2026-02-12,7,Thursday
TXN501067,ACC1046,2026-02-12 08:23:00,20.8,USD,India,Utilities,Online,,2026-02-12,8,Thursday
TXN501257,ACC1055,2026-02-12 09:51:00,300.46,USD,India,Dining,POS,,2026-02-12,9,Thursday
TXN501202,ACC1052,2026-02-12 11:08:00,45.31,USD,Singapore,Dining,ATM,,2026-02-12,11,Thursday
TXN500107,ACC1004,2026-02-12 12:26:00,364.15,USD,UAE,Retail,POS,,2026-02-12,12,Thursday
TXN501249,ACC1055,2026-02-12 12:33:00,82.3,USD,India,Dining,ATM,,2026-02-12,12,Thursday
TXN500882,ACC1038,2026-02-12 12:39:00,41.36,USD,India,Online Marketplace,ATM,,2026-02-12,12,Thursday
